member_id,nudge_date,channel,acted_within_14d
M00635,2026-04-10,push,0
M00635,2025-09-11,push,0
M00635,2026-07-18,in_app,0
M00635,2025-11-29,in_app,0
M00636,2026-02-23,in_app,0
M00636,2025-10-22,email,0
M00636,2026-07-07,push,1
M00636,2026-02-16,push,0
M00636,2025-08-08,email,1
M00636,2026-05-03,in_app,0
M00636,2026-04-11,email,1
M00636,2025-10-28,push,1
M00636,2026-02-03,email,0
M00636,2026-02-16,email,0
M00637,2026-01-20,push,0
M00637,2026-06-07,in_app,0
M00637,2026-05-17,in_app,0
M00637,2025-09-14,push,0
M00638,2025-09-11,in_app,1
M00638,2025-11-17,email,1
M00638,2025-09-03,email,1
M00638,2025-11-10,in_app,1
M00638,2026-02-16,in_app,1
M00639,2026-07-08,in_app,0
M00639,2025-10-13,in_app,1
M00639,2025-08-23,email,1
M00639,2026-05-20,in_app,0
M00639,2025-11-18,push,0
M00639,2026-01-19,in_app,1
M00639,2026-06-15,push,0
M00639,2025-11-21,push,1
M00639,2025-11-21,email,1
M00639,2025-12-03,push,0
M00639,2026-02-26,push,1
M00639,2025-11-07,in_app,1
M00639,2026-06-17,push,0
M00639,2025-10-14,in_app,1
M00639,2025-10-05,email,0
M00640,2026-05-31,push,0
M00640,2026-07-21,in_app,0
M00640,2026-02-07,push,1
M00640,2026-04-30,email,0
M00640,2025-08-12,push,0
M00640,2025-09-15,email,1
M00640,2025-07-26,push,0
M00640,2025-11-04,in_app,0
M00641,2026-06-24,in_app,0
M00641,2025-11-14,in_app,0
M00641,2025-11-08,email,0
M00641,2026-01-30,push,0
M00641,2025-12-02,email,1
M00641,2025-08-26,in_app,0
M00641,2026-04-07,in_app,1
M00641,2026-02-15,email,0
M00641,2025-10-31,email,1
M00642,2025-12-08,email,0
M00642,2026-03-12,in_app,0
M00642,2026-06-02,push,0
M00642,2026-07-07,in_app,0
M00642,2026-03-28,push,0
M00642,2026-04-20,in_app,0
M00642,2025-10-04,in_app,0
M00643,2026-03-13,email,0
M00643,2026-02-17,in_app,1
M00643,2026-05-09,email,0
M00643,2026-01-23,in_app,1
M00644,2026-04-08,email,0
M00644,2026-01-22,email,0
M00644,2026-04-04,push,1
M00644,2026-07-16,in_app,0
M00644,2026-01-03,push,0
M00644,2026-03-23,email,0
M00644,2026-03-30,in_app,1
M00644,2026-01-07,push,0
M00644,2026-05-29,email,1
M00644,2025-12-23,push,0
M00645,2026-01-29,email,1
M00645,2026-03-10,email,0
M00645,2025-12-02,push,1
M00645,2026-04-12,push,0
M00646,2026-07-17,push,1
M00646,2026-05-15,push,1
M00646,2026-02-18,push,0
M00646,2026-03-24,in_app,1
M00646,2026-02-12,in_app,0
M00646,2025-10-12,push,0
M00646,2025-12-26,push,0
M00646,2026-05-09,push,0
M00646,2026-06-28,push,0
M00647,2026-01-02,push,0
M00647,2026-06-29,push,0
M00647,2025-12-01,email,0
M00647,2025-08-10,in_app,1
M00647,2025-08-07,in_app,1
M00647,2025-08-24,push,1
M00648,2025-11-25,push,1
M00648,2025-10-01,push,1
M00648,2026-05-19,push,1
M00648,2026-01-24,in_app,0
M00648,2026-06-12,email,0
M00649,2026-01-16,email,0
M00649,2025-12-24,in_app,1
M00649,2026-03-05,push,0
M00650,2026-04-01,push,1
M00650,2025-10-14,push,0
M00650,2025-09-01,in_app,0
M00650,2026-05-18,in_app,0
M00650,2025-11-05,push,0
M00650,2026-03-16,email,0
M00650,2026-03-11,push,0
M00650,2026-03-21,in_app,0
M00651,2026-02-24,email,1
M00651,2025-09-19,push,0
M00651,2026-03-14,in_app,1
M00651,2025-12-29,in_app,0
M00651,2025-12-20,email,0
M00651,2025-12-14,email,1
M00651,2026-01-16,push,1
M00651,2025-08-12,email,0
M00651,2025-12-09,push,0
M00651,2026-05-04,email,1
M00652,2025-10-31,in_app,0
M00652,2026-04-10,in_app,0
M00652,2026-06-03,push,1
M00652,2025-08-29,email,0
M00652,2026-01-08,push,0
M00652,2025-09-07,email,0
M00652,2026-03-18,email,0
M00652,2025-11-24,push,1
M00652,2026-05-15,email,0
M00652,2025-08-09,in_app,0
M00652,2025-10-29,in_app,0
M00653,2026-04-05,in_app,1
M00653,2025-11-07,push,1
M00653,2026-01-12,push,0
M00653,2025-08-26,push,1
M00653,2026-06-17,push,1
M00653,2026-04-14,email,0
M00653,2026-02-24,in_app,1
M00653,2025-10-07,email,1
M00653,2025-11-03,push,1
M00653,2026-04-20,push,0
M00653,2026-07-20,in_app,0
M00653,2025-12-10,email,1
M00654,2025-10-22,email,0
M00654,2025-09-10,in_app,0
M00654,2026-01-02,push,0
M00654,2025-07-24,email,1
M00654,2026-03-06,in_app,0
M00654,2026-05-23,in_app,0
M00654,2026-04-15,push,1
M00654,2026-06-06,email,0
M00654,2026-05-17,push,1
M00654,2026-03-12,in_app,1
M00654,2026-04-01,push,0
M00654,2026-06-16,in_app,1
M00655,2026-04-24,push,0
M00655,2026-06-07,in_app,0
M00655,2026-06-28,in_app,0
M00655,2025-12-04,email,1
M00655,2025-08-26,email,0
M00655,2025-12-06,in_app,0
M00656,2026-02-14,in_app,1
M00656,2025-11-19,push,1
M00656,2025-09-22,push,0
M00656,2026-03-27,in_app,1
M00656,2025-07-24,email,1
M00656,2025-12-20,in_app,1
M00656,2025-10-12,push,0
M00656,2026-04-26,email,0
M00656,2025-11-24,in_app,1
M00656,2025-09-20,in_app,0
M00656,2026-05-06,push,0
M00656,2025-09-08,in_app,0
M00656,2026-06-13,in_app,0
M00656,2026-06-28,email,0
M00656,2026-01-06,email,0
M00656,2026-01-31,email,0
M00657,2025-11-07,push,0
M00657,2025-09-15,push,0
M00657,2025-11-02,in_app,1
M00657,2025-10-16,push,0
M00657,2026-01-09,push,0
M00657,2026-02-24,in_app,1
M00657,2026-03-29,email,1
M00657,2026-06-10,in_app,1
M00657,2026-07-06,in_app,0
M00657,2025-09-05,email,0
M00658,2026-02-10,email,1
M00658,2025-10-01,push,0
M00658,2025-08-16,in_app,0
M00658,2026-01-05,in_app,0
M00658,2026-03-31,push,0
M00658,2025-08-18,push,0
M00658,2026-04-01,push,1
M00658,2025-10-03,push,0
M00658,2026-06-22,in_app,0
M00659,2026-06-12,in_app,0
M00659,2025-11-25,email,0
M00659,2025-08-15,email,0
M00659,2026-04-11,in_app,0
M00659,2025-09-30,in_app,0
M00659,2026-03-27,in_app,1
M00659,2026-04-25,email,0
M00659,2026-06-21,push,0
M00659,2025-11-11,in_app,0
M00659,2025-09-02,email,1
M00659,2025-08-21,email,0
M00659,2025-09-25,in_app,1
M00660,2025-11-03,email,0
M00660,2025-09-03,push,1
M00660,2026-04-19,push,1
M00660,2026-04-24,in_app,1
M00660,2026-01-12,email,1
M00660,2026-06-11,push,1
M00660,2025-12-27,push,1
M00660,2025-10-19,in_app,1
M00661,2025-10-29,push,0
M00661,2025-11-22,email,0
M00661,2025-12-01,in_app,1
M00661,2025-10-20,in_app,0
M00661,2025-12-17,push,0
M00661,2026-01-13,in_app,0
M00661,2026-03-14,push,0
M00661,2026-02-13,email,0
M00662,2026-02-13,push,0
M00662,2025-12-03,email,1
M00662,2025-11-05,in_app,0
M00662,2025-09-17,in_app,1
M00662,2025-09-25,in_app,0
M00663,2025-09-02,in_app,1
M00663,2026-01-08,push,0
M00663,2025-11-05,in_app,0
M00663,2025-08-31,email,0
M00663,2026-03-08,push,1
M00663,2025-08-17,email,0
M00663,2026-06-13,in_app,0
M00663,2026-03-11,email,1
M00663,2025-11-18,email,0
M00663,2025-11-30,in_app,0
M00663,2025-12-24,email,0
M00664,2026-06-18,push,0
M00664,2026-01-18,email,0
M00664,2026-01-03,email,0
M00664,2025-08-15,email,0
M00664,2026-05-11,in_app,0
M00664,2025-11-21,push,0
M00665,2025-08-12,in_app,0
M00665,2025-11-10,email,1
M00665,2025-11-24,email,1
M00665,2026-03-11,push,1
M00665,2026-02-19,push,0
M00665,2026-03-23,in_app,0
M00665,2026-06-07,email,0
M00665,2026-05-22,push,0
M00665,2026-02-16,email,1
M00665,2025-08-03,email,1
M00665,2025-07-25,email,0
M00666,2026-06-22,push,0
M00666,2025-08-27,in_app,1
M00666,2026-04-18,in_app,1
M00666,2026-06-22,push,1
M00666,2026-04-08,email,1
M00666,2025-09-16,push,1
M00666,2025-12-18,email,1
M00666,2026-02-26,in_app,0
M00666,2026-06-16,in_app,1
M00666,2026-06-21,push,1
M00666,2026-07-06,push,1
M00666,2025-11-17,in_app,0
M00666,2025-08-13,email,1
M00667,2026-07-02,email,1
M00667,2026-06-24,in_app,1
M00667,2025-09-15,email,0
M00667,2026-04-19,in_app,1
M00667,2025-11-03,push,0
M00668,2025-12-21,push,0
M00668,2026-04-12,email,0
M00668,2026-06-23,in_app,0
M00668,2025-09-14,in_app,1
M00668,2025-11-28,push,0
M00668,2026-03-21,in_app,0
M00669,2025-09-30,email,1
M00669,2026-04-21,email,1
M00669,2026-07-01,in_app,1
M00669,2026-06-14,push,1
M00669,2025-12-17,push,1
M00669,2025-10-16,in_app,0
M00669,2025-10-04,in_app,1
M00669,2025-08-09,push,0
M00669,2025-08-04,push,0
M00670,2026-05-02,push,1
M00670,2025-11-24,email,1
M00670,2026-03-20,email,1
M00670,2026-04-23,in_app,0
M00670,2026-06-05,email,0
M00670,2025-07-28,in_app,1
M00670,2025-10-24,in_app,1
M00670,2026-03-12,email,0
M00671,2026-03-06,in_app,1
M00671,2026-07-20,email,0
M00671,2026-04-28,push,1
M00671,2026-01-13,email,1
M00671,2025-08-29,in_app,1
M00671,2026-05-27,in_app,1
M00671,2026-01-31,in_app,0
M00671,2025-08-21,push,0
M00672,2026-07-16,in_app,1
M00672,2026-01-10,email,0
M00672,2026-01-14,email,1
M00672,2025-08-31,push,0
M00672,2026-07-10,push,1
M00672,2026-06-22,email,1
M00672,2025-10-20,push,0
M00672,2026-04-20,email,1
M00672,2025-08-30,email,0
M00672,2026-02-25,push,0
M00672,2025-10-28,push,0
M00673,2025-11-28,email,0
M00673,2026-06-04,in_app,0
M00673,2025-10-09,in_app,1
M00674,2026-03-16,in_app,0
M00674,2026-01-12,email,1
M00674,2026-01-10,email,1
M00674,2026-04-03,push,1
M00674,2026-04-25,in_app,1
M00674,2025-08-27,email,1
M00674,2026-01-16,push,1
M00674,2026-03-01,email,1
M00674,2025-12-03,push,1
M00674,2026-02-27,email,1
M00674,2025-08-10,in_app,1
M00674,2025-11-11,email,0
M00674,2025-08-11,in_app,0
M00675,2026-01-11,email,1
M00675,2025-10-14,push,1
M00675,2025-12-21,email,0
M00675,2026-06-11,email,0
M00675,2026-06-21,email,0
M00675,2025-12-14,in_app,1
M00675,2026-01-30,email,0
M00675,2025-10-23,in_app,1
M00675,2025-09-24,push,0
M00675,2025-07-27,in_app,1
M00675,2026-03-02,push,0
M00676,2026-03-02,email,0
M00676,2025-10-13,email,0
M00676,2026-04-20,email,1
M00676,2026-07-02,email,1
M00676,2025-10-30,email,0
M00676,2026-05-11,email,0
M00676,2026-03-08,in_app,0
M00676,2026-01-18,push,0
M00677,2026-01-06,push,0
M00677,2025-11-07,email,1
M00677,2026-05-16,in_app,0
M00677,2025-08-21,email,1
M00677,2026-02-05,in_app,1
M00677,2026-06-16,push,1
M00677,2026-04-02,push,0
M00678,2026-02-11,in_app,0
M00678,2025-09-14,push,1
M00678,2026-01-05,email,0
M00678,2025-08-13,in_app,0
M00678,2026-05-15,push,0
M00678,2025-11-28,email,0
M00678,2026-07-08,in_app,1
M00679,2026-01-16,email,1
M00679,2026-06-24,push,0
M00679,2026-05-30,push,0
M00679,2026-07-17,push,0
M00679,2025-10-23,email,0
M00679,2026-03-03,email,1
M00679,2026-03-03,email,1
M00680,2025-09-22,email,0
M00680,2025-12-12,email,0
M00680,2025-11-20,in_app,0
M00680,2026-01-05,email,0
M00680,2025-07-24,push,0
M00680,2025-10-22,push,0
M00681,2025-10-26,email,0
M00681,2026-04-10,email,0
M00681,2026-04-05,email,0
M00681,2026-02-09,email,0
M00681,2026-04-10,push,0
M00682,2025-11-28,push,0
M00682,2025-09-15,email,0
M00682,2025-08-24,push,1
M00682,2025-10-20,push,1
M00682,2025-11-14,push,1
M00682,2026-02-25,push,0
M00682,2025-09-16,push,1
M00682,2025-12-07,in_app,1
M00682,2025-10-08,email,0
M00682,2025-10-17,push,0
M00682,2026-03-22,email,0
M00682,2026-04-28,in_app,1
M00683,2026-03-07,in_app,0
M00683,2025-11-24,push,0
M00683,2026-02-22,push,0
M00683,2025-12-05,email,0
M00683,2025-08-16,push,1
M00683,2026-01-16,email,1
M00683,2026-06-01,push,0
M00683,2026-07-16,in_app,0
M00683,2026-06-25,push,0
M00684,2026-03-16,email,0
M00684,2025-11-13,in_app,0
M00684,2025-08-25,email,1
M00684,2026-04-18,email,0
M00684,2026-06-17,in_app,0
M00684,2025-08-08,in_app,1
M00684,2025-08-20,push,1
M00684,2025-11-02,push,1
M00684,2026-03-06,push,1
M00684,2025-09-08,in_app,0
M00685,2026-06-29,in_app,1
M00685,2026-06-23,push,0
M00685,2025-12-13,push,0
M00685,2025-12-09,email,0
M00686,2025-08-06,email,1
M00686,2025-08-30,push,1
M00686,2025-09-30,email,0
M00686,2026-05-03,email,1
M00686,2026-06-28,push,1
M00686,2026-04-28,in_app,1
M00687,2025-08-14,push,0
M00687,2026-02-09,in_app,1
M00687,2026-05-11,in_app,0
M00687,2025-12-26,push,0
M00687,2025-08-07,in_app,1
M00687,2025-12-30,email,1
M00687,2025-09-12,in_app,0
M00687,2026-02-17,email,1
M00687,2026-02-08,in_app,0
M00687,2025-11-19,email,0
M00687,2026-07-01,push,0
M00687,2026-03-02,email,0
M00687,2026-01-14,email,1
M00688,2026-02-10,push,0
M00688,2026-02-20,push,1
M00688,2025-09-18,email,0
M00688,2026-02-05,in_app,0
M00688,2026-01-28,push,0
M00688,2026-04-11,email,0
M00688,2026-02-21,in_app,0
M00688,2026-06-05,email,1
M00688,2025-12-03,push,0
M00688,2025-10-08,push,0
M00689,2025-12-10,in_app,0
M00689,2025-08-13,email,0
M00689,2025-08-25,in_app,1
M00690,2026-02-03,email,0
M00690,2026-06-29,email,0
M00690,2026-07-21,in_app,0
M00690,2025-08-21,in_app,0
M00690,2025-08-03,in_app,0
M00690,2026-02-15,push,1
M00690,2026-03-10,push,0
M00690,2025-11-10,push,1
M00690,2025-10-13,in_app,1
M00690,2026-02-23,push,0
M00690,2025-08-31,email,1
M00691,2026-05-17,email,1
M00691,2026-03-02,in_app,1
M00691,2026-06-04,email,0
M00691,2026-04-25,push,1
M00691,2025-09-23,in_app,1
M00691,2026-05-15,email,1
M00691,2025-10-31,email,1
M00691,2026-04-12,push,0
M00691,2026-02-17,push,1
M00691,2026-05-24,email,1
M00691,2025-11-07,in_app,1
M00691,2026-05-08,in_app,0
M00691,2025-12-12,in_app,1
M00691,2026-03-26,email,1
M00691,2026-02-11,in_app,0
M00691,2025-11-03,push,1
M00691,2026-04-30,push,1
M00691,2025-09-12,in_app,0
M00692,2026-04-18,email,0
M00692,2026-01-28,in_app,1
M00692,2025-07-28,push,0
M00692,2026-05-29,push,1
M00692,2025-12-02,email,1
M00692,2026-06-27,push,1
M00693,2025-12-11,push,1
M00693,2026-07-04,email,0
M00693,2025-11-28,in_app,0
M00693,2026-02-02,email,0
M00693,2025-12-22,push,0
M00693,2026-04-05,in_app,1
M00693,2026-06-20,push,1
M00693,2026-01-10,push,0
M00693,2026-06-28,in_app,0
M00694,2025-12-03,push,0
M00694,2026-02-28,email,1
M00694,2026-03-12,email,0
M00694,2025-12-29,email,0
M00694,2025-11-25,in_app,0
M00694,2026-05-24,email,0
M00694,2026-06-07,email,0
M00694,2026-06-10,in_app,0
M00695,2026-05-27,in_app,0
M00695,2025-09-24,in_app,0
M00695,2025-12-06,in_app,0
M00695,2025-09-17,in_app,0
M00695,2026-05-29,push,0
M00695,2026-02-20,push,0
M00695,2025-11-05,push,0
M00695,2026-06-05,email,0
M00695,2025-12-01,in_app,1
M00696,2026-06-28,in_app,0
M00696,2026-05-05,push,0
M00696,2026-07-16,in_app,0
M00696,2026-04-12,push,0
M00696,2025-09-13,email,0
M00697,2026-04-19,in_app,0
M00697,2025-10-27,in_app,0
M00697,2025-12-25,email,0
M00697,2026-05-30,push,0
M00697,2026-02-03,email,0
M00697,2026-06-27,in_app,0
M00697,2026-01-11,email,0
M00697,2026-06-23,in_app,0
M00697,2025-10-26,push,0
M00697,2026-06-01,push,0
M00697,2026-07-12,email,0
M00698,2025-09-29,email,0
M00698,2025-09-26,push,0
M00698,2026-03-17,in_app,1
M00698,2025-09-09,in_app,1
M00698,2025-09-07,in_app,0
M00698,2026-04-27,email,0
M00698,2026-05-01,in_app,0
M00698,2026-01-13,push,1
M00698,2026-05-17,in_app,0
M00698,2025-10-03,in_app,1
M00698,2025-10-26,push,1
M00698,2025-08-19,in_app,1
M00698,2026-05-18,push,0
M00699,2026-03-04,in_app,1
M00699,2025-09-09,push,0
M00699,2025-10-08,email,0
M00699,2026-06-10,in_app,1
M00699,2026-02-25,push,0
M00699,2025-12-19,email,1
M00699,2025-08-19,email,1
M00699,2026-06-09,email,0
M00699,2026-03-09,in_app,1
M00700,2026-01-10,email,0
M00700,2025-10-30,push,0
M00700,2026-03-10,email,0
M00700,2026-05-04,in_app,1
M00700,2025-10-10,email,0
M00700,2026-01-31,in_app,1
M00700,2026-04-02,push,1
M00700,2026-05-01,push,1
M00700,2026-06-22,email,0
M00700,2026-06-19,in_app,0
M00701,2026-06-08,in_app,1
M00701,2026-04-21,push,1
M00701,2026-03-08,in_app,1
M00701,2025-09-30,email,0
M00701,2025-09-19,in_app,0
M00701,2026-04-27,in_app,0
M00701,2026-01-09,in_app,0
M00702,2026-02-16,in_app,0
M00702,2025-11-25,push,0
M00702,2025-09-05,in_app,0
M00702,2025-10-17,in_app,1
M00702,2026-03-14,in_app,0
M00702,2026-06-04,push,1
M00702,2025-09-10,push,1
M00702,2025-10-07,in_app,1
M00702,2025-11-20,push,1
M00702,2025-12-11,email,0
M00702,2026-07-07,push,0
M00702,2026-05-22,in_app,1
M00702,2025-08-20,push,0
M00702,2025-12-31,push,0
M00703,2026-03-13,email,1
M00703,2025-07-28,in_app,0
M00703,2026-06-10,push,0
M00703,2026-02-22,in_app,0
M00704,2026-03-06,email,1
M00704,2026-05-21,email,0
M00704,2025-08-09,push,1
M00704,2026-07-06,push,1
M00704,2026-02-01,push,1
M00704,2025-08-18,push,1
M00704,2026-05-17,in_app,1
M00704,2025-10-12,in_app,1
M00704,2026-03-11,push,1
M00705,2026-01-31,push,0
M00705,2026-01-02,email,1
M00705,2026-04-23,in_app,1
M00705,2025-11-04,in_app,0
M00705,2026-05-09,push,0
M00705,2026-02-12,email,0
M00705,2026-01-03,email,0
M00705,2026-03-12,email,1
M00705,2026-06-15,push,0
M00705,2025-10-01,in_app,1
M00706,2025-10-16,email,0
M00706,2025-11-15,in_app,1
M00706,2025-12-21,push,1
M00706,2025-12-26,push,0
M00706,2025-12-22,push,0
M00706,2025-10-05,push,1
M00706,2025-11-15,push,0
M00706,2026-03-06,in_app,1
M00706,2026-01-09,in_app,1
M00706,2026-01-25,in_app,0
M00707,2025-11-14,email,1
M00707,2025-10-02,push,1
M00707,2026-05-19,email,0
M00707,2026-03-11,push,1
M00707,2025-09-23,in_app,0
M00707,2026-03-25,email,0
M00707,2025-10-30,email,0
M00707,2026-01-28,push,0
M00708,2025-09-18,push,1
M00708,2026-07-06,email,0
M00708,2026-03-21,push,1
M00708,2026-02-19,in_app,1
M00708,2026-02-25,email,0
M00708,2025-09-30,push,1
M00708,2026-07-01,email,1
M00709,2026-03-28,email,0
M00709,2026-03-28,in_app,1
M00709,2026-02-02,email,1
M00709,2025-08-28,in_app,1
M00709,2026-04-26,email,1
M00709,2026-04-19,email,1
M00709,2025-10-23,email,1
M00709,2025-09-17,in_app,1
M00710,2026-03-04,push,1
M00710,2026-02-12,email,1
M00710,2025-12-21,push,1
M00710,2026-02-28,email,0
M00710,2026-05-29,push,1
M00710,2025-08-10,email,0
M00710,2025-10-13,push,0
M00710,2026-02-06,email,0
M00710,2025-08-23,in_app,0
M00710,2026-05-21,email,0
M00711,2026-03-22,email,0
M00711,2026-05-20,in_app,0
M00711,2026-04-04,email,0
M00711,2025-12-10,email,0
M00711,2026-07-02,in_app,1
M00711,2025-11-21,push,1
M00711,2025-07-30,in_app,0
M00711,2025-11-11,push,0
M00711,2025-11-10,email,0
M00711,2025-11-07,push,0
M00712,2026-04-13,in_app,0
M00712,2025-10-23,email,0
M00712,2026-07-01,push,0
M00712,2025-12-15,in_app,1
M00712,2026-05-04,in_app,0
M00712,2025-10-17,push,1
M00712,2025-11-14,in_app,0
M00713,2025-12-14,email,0
M00713,2026-03-04,email,0
M00713,2025-08-03,in_app,0
M00713,2026-04-18,email,0
M00713,2026-07-11,push,0
M00713,2026-01-14,in_app,1
M00713,2025-12-24,in_app,1
M00713,2026-03-14,email,0
M00713,2026-05-28,push,0
M00713,2025-12-16,in_app,0
M00713,2025-09-21,in_app,1
M00714,2026-07-12,in_app,0
M00714,2026-05-29,push,0
M00714,2026-02-06,push,0
M00714,2025-11-06,in_app,0
M00714,2025-12-11,email,1
M00714,2025-09-19,in_app,0
M00714,2025-11-20,push,0
M00714,2025-09-23,push,0
M00714,2026-03-23,push,0
M00714,2025-11-11,in_app,1
M00715,2026-05-23,email,0
M00715,2026-02-08,in_app,1
M00715,2026-05-05,email,1
M00715,2026-01-27,email,1
M00715,2025-09-23,in_app,0
M00715,2025-11-19,push,1
M00715,2025-11-04,in_app,1
M00715,2025-08-11,push,0
M00715,2025-12-09,email,0
M00715,2025-12-23,in_app,1
M00716,2025-12-12,push,1
M00716,2026-04-24,email,1
M00716,2026-04-14,push,1
M00716,2026-06-29,email,0
M00716,2025-11-09,push,1
M00716,2026-03-20,email,1
M00716,2026-07-05,email,1
M00716,2025-08-07,in_app,1
M00716,2026-04-13,in_app,0
M00716,2025-07-24,in_app,0
M00716,2026-05-20,in_app,0
M00716,2026-06-06,push,0
M00716,2026-02-24,push,0
M00716,2026-03-25,in_app,0
M00716,2026-03-03,in_app,0
M00716,2025-08-12,email,1
M00717,2026-01-01,in_app,0
M00717,2026-01-27,push,0
M00717,2026-05-04,in_app,1
M00717,2025-11-25,push,1
M00717,2026-04-25,push,0
M00718,2025-12-02,push,0
M00718,2025-12-25,email,0
M00718,2025-12-09,email,0
M00718,2026-05-30,email,0
M00718,2026-04-04,push,0
M00718,2026-04-25,in_app,0
M00718,2026-06-04,email,0
M00718,2026-02-15,push,0
M00719,2026-06-21,in_app,0
M00719,2025-09-02,push,1
M00719,2026-03-20,email,1
M00719,2025-10-05,push,0
M00719,2025-08-07,in_app,0
M00719,2025-11-02,in_app,0
M00719,2026-06-03,email,1
M00720,2026-05-31,push,0
M00720,2026-01-28,in_app,1
M00720,2025-09-17,email,0
M00720,2026-05-22,email,1
M00720,2025-10-06,email,1
M00720,2026-03-20,push,1
M00720,2025-11-28,email,1
M00720,2025-08-02,push,0
M00720,2026-07-08,email,1
M00721,2026-02-07,push,0
M00721,2025-08-03,push,0
M00721,2026-05-03,in_app,0
M00721,2025-09-16,email,0
M00721,2026-04-11,in_app,0
M00721,2025-12-16,push,1
M00721,2025-08-30,push,0
M00721,2025-07-28,push,0
M00721,2025-12-19,email,0
M00721,2026-07-12,push,0
M00721,2025-08-11,push,0
M00722,2026-04-09,email,0
M00722,2025-09-10,email,0
M00722,2026-04-21,in_app,0
M00722,2026-02-28,push,1
M00722,2026-06-10,in_app,0
M00722,2026-05-21,push,0
M00722,2025-07-30,email,0
M00723,2026-02-15,email,1
M00723,2026-03-24,push,0
M00723,2025-10-21,in_app,1
M00723,2025-11-03,push,1
M00724,2025-12-08,email,0
M00724,2026-03-02,in_app,1
M00724,2026-06-05,push,1
M00724,2026-03-07,in_app,0
M00724,2026-07-17,in_app,1
M00724,2026-07-15,email,0
M00724,2025-12-24,email,1
M00724,2026-01-24,in_app,0
M00724,2026-07-16,email,1
M00724,2026-05-29,in_app,0
M00724,2026-01-11,email,1
M00724,2025-09-08,in_app,0
M00724,2026-07-09,push,1
M00724,2026-05-08,push,0
M00724,2026-06-04,push,0
M00724,2026-02-08,push,1
M00724,2025-09-22,email,1
M00724,2025-11-25,email,0
M00725,2026-06-22,email,1
M00725,2025-10-19,in_app,0
M00725,2026-05-03,email,1
M00725,2026-01-06,email,0
M00725,2026-05-04,push,0
M00725,2026-01-03,email,0
M00725,2026-03-03,push,1
M00726,2026-03-01,email,1
M00726,2026-02-03,push,1
M00726,2026-06-23,in_app,1
M00726,2026-04-14,push,1
M00726,2025-07-24,push,1
M00726,2026-01-16,in_app,1
M00726,2026-06-06,email,0
M00726,2025-10-13,in_app,1
M00726,2026-01-16,push,0
M00726,2026-03-24,in_app,1
M00726,2026-06-11,push,1
M00726,2026-02-03,email,1
M00726,2025-11-04,push,1
M00727,2026-06-24,in_app,1
M00727,2025-12-03,email,0
M00727,2025-10-07,push,0
M00727,2026-01-25,email,0
M00727,2026-01-19,push,0
M00727,2025-10-08,in_app,1
M00727,2025-10-05,in_app,0
M00727,2026-01-09,in_app,1
M00728,2026-07-08,push,0
M00728,2026-05-02,push,1
M00728,2025-12-12,email,1
M00728,2025-08-31,email,0
M00728,2026-01-15,email,1
M00728,2026-02-10,in_app,0
M00728,2025-10-23,email,1
M00728,2025-12-03,email,0
M00728,2025-11-05,email,1
M00728,2025-10-04,email,0
M00729,2025-09-26,push,0
M00729,2026-07-01,in_app,0
M00729,2026-05-11,in_app,1
M00729,2026-06-24,push,1
M00729,2026-02-26,email,0
M00729,2026-07-03,in_app,1
M00729,2026-07-18,email,0
M00729,2026-06-06,push,0
M00729,2025-12-31,push,0
M00729,2025-12-11,email,0
M00729,2025-10-03,email,1
M00730,2025-10-18,push,1
M00730,2025-11-15,in_app,1
M00730,2026-07-19,push,0
M00730,2026-02-18,push,1
M00730,2026-03-09,in_app,1
M00730,2025-10-28,in_app,1
M00730,2025-08-22,email,0
M00731,2025-11-26,push,0
M00731,2026-05-22,email,0
M00731,2025-10-03,in_app,0
M00731,2026-05-15,push,1
M00731,2025-11-10,email,0
M00731,2026-01-30,push,0
M00732,2026-05-16,push,0
M00732,2025-12-17,in_app,0
M00732,2026-05-02,push,1
M00732,2026-03-18,email,0
M00733,2026-05-07,email,1
M00733,2025-09-14,in_app,0
M00733,2026-02-26,in_app,1
M00733,2025-10-15,in_app,0
M00733,2026-03-30,push,1
M00733,2026-07-11,email,0
M00733,2025-10-17,in_app,0
M00733,2025-11-18,push,0
M00733,2026-07-05,push,1
M00734,2026-03-02,in_app,0
M00734,2026-01-20,email,0
M00734,2026-06-14,push,0
M00734,2026-05-19,in_app,1
M00734,2025-12-18,email,0
M00734,2026-04-23,push,0
M00734,2025-08-17,email,0
M00734,2026-06-24,push,0
M00734,2026-02-13,push,1
M00734,2025-11-16,push,1
M00734,2025-09-25,email,0
M00735,2025-08-25,in_app,0
M00735,2025-09-26,in_app,0
M00735,2026-04-11,push,0
M00735,2025-10-25,push,0
M00735,2026-04-29,push,0
M00735,2025-12-31,in_app,1
M00735,2025-12-09,push,0
M00735,2025-10-01,email,0
M00735,2026-02-11,email,0
M00736,2026-02-26,push,0
M00736,2026-03-06,email,0
M00736,2026-05-25,in_app,1
M00736,2026-01-09,email,1
M00736,2026-03-06,email,0
M00736,2025-10-20,email,1
M00736,2025-08-14,in_app,1
M00736,2025-09-20,email,1
M00736,2026-04-16,email,1
M00736,2026-04-16,email,0
M00737,2026-04-01,email,0
M00737,2026-02-18,email,0
M00737,2026-03-22,push,0
M00737,2026-02-04,in_app,0
M00737,2025-09-06,in_app,1
M00737,2025-09-01,push,0
M00737,2025-08-08,email,1
